7.425e+05,7.5e+05,5
7.5e+05,7.575e+05,5
7.575e+05,7.65e+05,5
7.65e+05,7.725e+05,5
7.725e+05,7.8e+05,5
7.8e+05,7.875e+05,5
7.875e+05,7.95e+05,5
7.95e+05,8.025e+05,5
8.025e+05,8.1e+05,5
8.1e+05,8.175e+05,5
8.175e+05,8.25e+05,5
8.25e+05,8.325e+05,5
8.325e+05,8.4e+05,5
8.4e+05,8.475e+05,5
8.475e+05,8.55e+05,5
8.55e+05,8.625e+05,5
8.625e+05,8.7e+05,5
8.7e+05,8.775e+05,5
8.775e+05,8.85e+05,5
8.85e+05,8.925e+05,5
8.925e+05,9e+05,5
9e+05,9.075e+05,5
9.075e+05,9.15e+05,5
9.15e+05,9.225e+05,5
9.225e+05,9.3e+05,5
9.3e+05,9.375e+05,5
9.375e+05,9.45e+05,5
9.45e+05,9.525e+05,5
9.525e+05,9.6e+05,5
9.6e+05,9.675e+05,5
9.675e+05,9.75e+05,5
9.75e+05,9.825e+05,5
9.825e+05,9.9e+05,5
9.9e+05,9.975e+05,5
9.975e+05,1.005e+06,5
1.005e+06,1.0125e+06,5
1.0125e+06,1.02e+06,5
1.02e+06,1.0275e+06,5
1.0275e+06,1.035e+06,5
1.035e+06,1.0425e+06,5
1.0425e+06,1.05e+06,5
1.05e+06,1.0575e+06,5
1.0575e+06,1.065e+06,5
1.065e+06,1.0725e+06,5
1.0725e+06,1.08e+06,5
1.08e+06,1.0875e+06,5
1.0875e+06,1.095e+06,5
1.095e+06,1.1025e+06,5
1.1025e+06,1.11e+06,5
1.11e+06,1.1175e+06,1
1.1175e+06,1.125e+06,5
1.125e+06,1.1325e+06,5
1.1325e+06,1.14e+06,5
1.14e+06,1.1475e+06,5
1.1475e+06,1.155e+06,5
1.155e+06,1.1625e+06,5
1.1625e+06,1.17e+06,5
1.17e+06,1.1775e+06,5
1.1775e+06,1.185e+06,5
1.185e+06,1.1925e+06,5
1.1925e+06,1.2e+06,4
1.2e+06,1.2075e+06,4
1.2075e+06,1.215e+06,4
1.215e+06,1.2225e+06,4
1.2225e+06,1.23e+06,4
1.23e+06,1.2375e+06,4
1.2375e+06,1.245e+06,4
1.245e+06,1.2525e+06,4
1.2525e+06,1.26e+06,4
1.26e+06,1.2675e+06,4
1.2675e+06,1.275e+06,4
1.275e+06,1.2825e+06,2
1.2825e+06,1.29e+06,2
1.29e+06,1.2975e+06,2
1.2975e+06,1.305e+06,2
1.305e+06,1.3125e+06,1
1.3125e+06,1.32e+06,3
1.32e+06,1.3275e+06,4
1.3275e+06,1.335e+06,4
1.335e+06,1.3425e+06,4
1.3425e+06,1.35e+06,4
1.35e+06,1.3575e+06,4
1.3575e+06,1.365e+06,4
1.365e+06,1.3725e+06,4
1.3725e+06,1.38e+06,4
1.38e+06,1.3875e+06,4
1.3875e+06,1.395e+06,4
1.395e+06,1.4025e+06,4
1.4025e+06,1.41e+06,1
1.41e+06,1.4175e+06,3
1.4175e+06,1.425e+06,4
1.425e+06,1.4325e+06,4
1.4325e+06,1.44e+06,4
1.44e+06,1.4475e+06,4
1.4475e+06,1.455e+06,4
1.455e+06,1.4625e+06,4
1.4625e+06,1.47e+06,4
1.47e+06,1.4775e+06,4
1.4775e+06,1.485e+06,4
1.485e+06,1.4925e+06,4
1.4925e+06,1.5e+06,4
1.5e+06,1.5075e+06,4
1.5075e+06,1.515e+06,4
1.515e+06,1.5225e+06,4
1.5225e+06,1.53e+06,4
1.53e+06,1.5375e+06,4
1.5375e+06,1.545e+06,4
1.545e+06,1.5525e+06,4
1.5525e+06,1.56e+06,4
1.56e+06,1.5675e+06,4
1.5675e+06,1.575e+06,5
1.575e+06,1.5825e+06,5
1.5825e+06,1.59e+06,5
1.59e+06,1.5975e+06,5
1.5975e+06,1.605e+06,5
1.605e+06,1.6125e+06,5
1.6125e+06,1.62e+06,5
1.62e+06,1.6275e+06,5
1.6275e+06,1.635e+06,5
1.635e+06,1.6425e+06,5
1.6425e+06,1.65e+06,5
1.65e+06,1.6575e+06,5
1.6575e+06,1.665e+06,5
1.665e+06,1.6725e+06,1
1.6725e+06,1.68e+06,4
1.68e+06,1.6875e+06,4
1.6875e+06,1.695e+06,4
1.695e+06,1.7025e+06,4
1.7025e+06,1.71e+06,4
1.71e+06,1.7175e+06,4
1.7175e+06,1.725e+06,4
1.725e+06,1.7325e+06,4
1.7325e+06,1.74e+06,4
1.74e+06,1.7475e+06,5
1.7475e+06,1.755e+06,5
1.755e+06,1.7625e+06,5
1.7625e+06,1.77e+06,5
1.77e+06,1.7775e+06,5
1.7775e+06,1.785e+06,5
1.785e+06,1.7925e+06,5
1.7925e+06,1.8e+06,5
1.8e+06,1.8075e+06,5
1.8075e+06,1.815e+06,5
1.815e+06,1.8225e+06,5
1.8225e+06,1.83e+06,5
1.83e+06,1.8375e+06,5
1.8375e+06,1.845e+06,5
1.845e+06,1.8525e+06,5
1.8525e+06,1.86e+06,5
1.86e+06,1.8675e+06,5
1.8675e+06,1.875e+06,5
1.875e+06,1.8825e+06,5
1.8825e+06,1.89e+06,5
1.89e+06,1.8975e+06,1
1.8975e+06,1.905e+06,4
1.905e+06,1.9125e+06,4
1.9125e+06,1.92e+06,4
1.92e+06,1.9275e+06,4
1.9275e+06,1.935e+06,4
1.935e+06,1.9425e+06,4
1.9425e+06,1.95e+06,4
1.95e+06,1.9575e+06,4
1.9575e+06,1.965e+06,4
1.965e+06,1.9725e+06,4
1.9725e+06,1.98e+06,4
1.98e+06,1.9875e+06,4
1.9875e+06,1.995e+06,4
1.995e+06,2.0025e+06,4
2.0025e+06,2.01e+06,4
2.01e+06,2.0175e+06,4
2.0175e+06,2.025e+06,4
2.025e+06,2.0325e+06,4
2.0325e+06,2.04e+06,4
2.04e+06,2.0475e+06,4
2.0475e+06,2.055e+06,4
2.055e+06,2.0625e+06,4
2.0625e+06,2.07e+06,4
2.07e+06,2.0775e+06,2
2.0775e+06,2.085e+06,2
2.085e+06,2.0925e+06,2
2.0925e+06,2.1e+06,2
2.1e+06,2.1075e+06,2
2.1075e+06,2.115e+06,2
2.115e+06,2.1225e+06,2
2.1225e+06,2.13e+06,2
2.13e+06,2.1375e+06,2
2.1375e+06,2.145e+06,2
2.145e+06,2.1525e+06,2
2.1525e+06,2.16e+06,2
2.16e+06,2.1675e+06,2
2.1675e+06,2.175e+06,2
2.175e+06,2.1825e+06,2
2.1825e+06,2.19e+06,2
2.19e+06,2.1975e+06,2
2.1975e+06,2.205e+06,2
2.205e+06,2.2125e+06,2
2.2125e+06,2.22e+06,2
2.22e+06,2.2275e+06,2
2.2275e+06,2.235e+06,2
2.235e+06,2.2425e+06,2
2.2425e+06,2.25e+06,2
2.25e+06,2.2575e+06,2
2.2575e+06,2.265e+06,2
2.265e+06,2.2725e+06,2
2.2725e+06,2.28e+06,2
2.28e+06,2.2875e+06,2
2.2875e+06,2.295e+06,2
2.295e+06,2.3025e+06,2
2.3025e+06,2.31e+06,2
2.31e+06,2.3175e+06,2
2.3175e+06,2.325e+06,2
2.325e+06,2.3325e+06,2
2.3325e+06,2.34e+06,1
2.34e+06,2.3475e+06,3
2.3475e+06,2.355e+06,4
2.355e+06,2.3625e+06,4
2.3625e+06,2.37e+06,4
2.37e+06,2.3775e+06,4
2.3775e+06,2.385e+06,4
2.385e+06,2.3925e+06,4
2.3925e+06,2.4e+06,1
2.4e+06,2.4075e+06,3
2.4075e+06,2.415e+06,4
2.415e+06,2.4225e+06,4
2.4225e+06,2.43e+06,4
2.43e+06,2.4375e+06,4
2.4375e+06,2.445e+06,4
2.445e+06,2.4525e+06,4
2.4525e+06,2.46e+06,4
2.46e+06,2.4675e+06,4
2.4675e+06,2.475e+06,1
2.475e+06,2.4825e+06,1
2.4825e+06,2.49e+06,1
2.49e+06,2.4975e+06,3
2.4975e+06,2.505e+06,4
2.505e+06,2.5125e+06,4
2.5125e+06,2.52e+06,4
2.52e+06,2.5275e+06,4
2.5275e+06,2.535e+06,4
2.535e+06,2.5425e+06,4
2.5425e+06,2.55e+06,4
2.55e+06,2.5575e+06,4
2.5575e+06,2.565e+06,4
2.565e+06,2.5725e+06,4
2.5725e+06,2.58e+06,4
2.58e+06,2.5875e+06,4
2.5875e+06,2.595e+06,4
2.595e+06,2.6025e+06,4
2.6025e+06,2.61e+06,4
2.61e+06,2.6175e+06,4
2.6175e+06,2.625e+06,4
2.625e+06,2.6325e+06,4
2.6325e+06,2.64e+06,4
2.64e+06,2.6475e+06,4
2.6475e+06,2.655e+06,4
2.655e+06,2.6625e+06,4
2.6625e+06,2.67e+06,4
2.67e+06,2.6775e+06,4
2.6775e+06,2.685e+06,4
2.685e+06,2.6925e+06,4
2.6925e+06,2.7e+06,4
2.7e+06,2.7075e+06,4
2.7075e+06,2.715e+06,4
2.715e+06,2.7225e+06,4
2.7225e+06,2.73e+06,4
2.73e+06,2.7375e+06,4
2.7375e+06,2.745e+06,4
2.745e+06,2.7525e+06,4
2.7525e+06,2.76e+06,4
2.76e+06,2.7675e+06,4
2.7675e+06,2.775e+06,4
2.775e+06,2.7825e+06,4
2.7825e+06,2.79e+06,4
2.79e+06,2.7975e+06,4
2.7975e+06,2.805e+06,4
2.805e+06,2.8125e+06,4
2.8125e+06,2.82e+06,4
2.82e+06,2.8275e+06,4
2.8275e+06,2.835e+06,4
2.835e+06,2.8425e+06,4
2.8425e+06,2.85e+06,1
2.85e+06,2.8575e+06,4
2.8575e+06,2.865e+06,4
2.865e+06,2.8725e+06,4
2.8725e+06,2.88e+06,4
2.88e+06,2.8875e+06,4
2.8875e+06,2.895e+06,4
2.895e+06,2.9025e+06,4
2.9025e+06,2.91e+06,4
2.91e+06,2.9175e+06,4
2.9175e+06,2.925e+06,4
2.925e+06,2.9325e+06,4
2.9325e+06,2.94e+06,3
2.94e+06,2.9475e+06,4
2.9475e+06,2.955e+06,4
2.955e+06,2.9625e+06,4
2.9625e+06,2.97e+06,1
2.97e+06,2.9775e+06,3
2.9775e+06,2.985e+06,4
2.985e+06,2.9925e+06,4
2.9925e+06,3e+06,4
3e+06,3.0075e+06,4
3.0075e+06,3.015e+06,4
3.015e+06,3.0225e+06,2
3.0225e+06,3.03e+06,2
3.03e+06,3.0375e+06,2
3.0375e+06,3.045e+06,2
3.045e+06,3.0525e+06,2
3.0525e+06,3.06e+06,2
3.06e+06,3.0675e+06,2
3.0675e+06,3.075e+06,2
3.075e+06,3.0825e+06,2
3.0825e+06,3.09e+06,2
3.09e+06,3.0975e+06,2
3.0975e+06,3.105e+06,2
3.105e+06,3.1125e+06,2
3.1125e+06,3.12e+06,2
3.12e+06,3.1275e+06,2
3.1275e+06,3.135e+06,2
3.135e+06,3.1425e+06,2
3.1425e+06,3.15e+06,2
3.15e+06,3.1575e+06,2
3.1575e+06,3.165e+06,2
3.165e+06,3.1725e+06,2
3.1725e+06,3.18e+06,2
3.18e+06,3.1875e+06,2
3.1875e+06,3.195e+06,2
3.195e+06,3.2025e+06,2
3.2025e+06,3.21e+06,2
3.21e+06,3.2175e+06,2
3.2175e+06,3.225e+06,2
3.225e+06,3.2325e+06,2
3.2325e+06,3.24e+06,2
3.24e+06,3.2475e+06,2
3.2475e+06,3.255e+06,2
3.255e+06,3.2625e+06,2
3.2625e+06,3.27e+06,2
3.27e+06,3.2775e+06,2
3.2775e+06,3.285e+06,2
3.285e+06,3.2925e+06,2
3.2925e+06,3.3e+06,2
3.3e+06,3.3075e+06,2
3.3075e+06,3.315e+06,2
3.315e+06,3.3225e+06,2
3.3225e+06,3.33e+06,2
3.33e+06,3.3375e+06,2
3.3375e+06,3.345e+06,1
3.345e+06,3.3525e+06,2
3.3525e+06,3.36e+06,2
3.36e+06,3.3675e+06,2
3.3675e+06,3.375e+06,1
3.375e+06,3.3825e+06,1
3.3825e+06,3.39e+06,2
3.39e+06,3.3975e+06,0
3.3975e+06,3.405e+06,0
3.405e+06,3.4125e+06,0
3.4125e+06,3.42e+06,0
3.42e+06,3.4275e+06,0
3.4275e+06,3.435e+06,0
3.435e+06,3.4425e+06,0
3.4425e+06,3.45e+06,0
3.45e+06,3.4575e+06,0
3.4575e+06,3.465e+06,0
3.465e+06,3.4725e+06,0
3.4725e+06,3.48e+06,0
3.48e+06,3.4875e+06,0
3.4875e+06,3.495e+06,0
3.495e+06,3.5025e+06,0
3.5025e+06,3.51e+06,0
3.51e+06,3.5175e+06,0
3.5175e+06,3.525e+06,0
3.525e+06,3.5325e+06,0
3.5325e+06,3.54e+06,0
3.54e+06,3.5475e+06,0
3.5475e+06,3.555e+06,0
3.555e+06,3.5625e+06,0
3.5625e+06,3.57e+06,0
3.57e+06,3.5775e+06,0
3.5775e+06,3.585e+06,0
3.585e+06,3.5925e+06,0
3.5925e+06,3.6e+06,0
3.6e+06,3.6075e+06,0
3.6075e+06,3.615e+06,0
3.615e+06,3.6225e+06,0
3.6225e+06,3.63e+06,0
3.63e+06,3.6375e+06,0
3.6375e+06,3.645e+06,0
3.645e+06,3.6525e+06,0
3.6525e+06,3.66e+06,0
3.66e+06,3.6675e+06,0
3.6675e+06,3.675e+06,0
3.675e+06,3.6825e+06,0
3.6825e+06,3.69e+06,0
3.69e+06,3.6975e+06,0
3.6975e+06,3.705e+06,0
3.705e+06,3.7125e+06,0
3.7125e+06,3.72e+06,0
3.72e+06,3.7275e+06,0
3.7275e+06,3.735e+06,0
3.735e+06,3.7425e+06,0
3.7425e+06,3.75e+06,0
3.75e+06,3.7575e+06,0
3.7575e+06,3.765e+06,0
3.765e+06,3.7725e+06,0
3.7725e+06,3.78e+06,0
3.78e+06,3.7875e+06,0
3.7875e+06,3.795e+06,0
3.795e+06,3.8025e+06,0
3.8025e+06,3.81e+06,0
3.81e+06,3.8175e+06,0
3.8175e+06,3.825e+06,0
3.825e+06,3.8325e+06,0
3.8325e+06,3.84e+06,0
3.84e+06,3.8475e+06,0
3.8475e+06,3.855e+06,0
3.855e+06,3.8625e+06,0
3.8625e+06,3.87e+06,0
3.87e+06,3.8775e+06,0
3.8775e+06,3.885e+06,0
3.885e+06,3.8925e+06,0
3.8925e+06,3.9e+06,0
3.9e+06,3.9075e+06,0
3.9075e+06,3.915e+06,0
3.915e+06,3.9225e+06,0
3.9225e+06,3.93e+06,0
3.93e+06,3.9375e+06,0
3.9375e+06,3.945e+06,0
3.945e+06,3.9525e+06,0
3.9525e+06,3.96e+06,0
3.96e+06,3.9675e+06,0
3.9675e+06,3.975e+06,0
3.975e+06,3.9825e+06,0
3.9825e+06,3.99e+06,0
3.99e+06,3.9975e+06,0
3.9975e+06,4.005e+06,0
4.005e+06,4.0125e+06,0
4.0125e+06,4.02e+06,0
4.02e+06,4.0275e+06,0
4.0275e+06,4.035e+06,0
4.035e+06,4.0425e+06,0
4.0425e+06,4.05e+06,0
4.05e+06,4.0575e+06,0
4.0575e+06,4.065e+06,0
4.065e+06,4.0725e+06,0
4.0725e+06,4.08e+06,0
4.08e+06,4.0875e+06,0
4.0875e+06,4.095e+06,0
4.095e+06,4.1025e+06,0
4.1025e+06,4.11e+06,0
4.11e+06,4.1175e+06,0
4.1175e+06,4.125e+06,0
4.125e+06,4.1325e+06,0
4.1325e+06,4.14e+06,0
4.14e+06,4.1475e+06,0
4.1475e+06,4.155e+06,0
4.155e+06,4.1625e+06,0
4.1625e+06,4.17e+06,0
4.17e+06,4.1775e+06,0
4.1775e+06,4.185e+06,0
4.185e+06,4.1925e+06,0
4.1925e+06,4.2e+06,0
4.2e+06,4.2075e+06,0
4.2075e+06,4.215e+06,0
4.215e+06,4.2225e+06,0
4.2225e+06,4.23e+06,0
4.23e+06,4.2375e+06,0
4.2375e+06,4.245e+06,0
4.245e+06,4.2525e+06,0
4.2525e+06,4.26e+06,0
4.26e+06,4.2675e+06,0
4.2675e+06,4.275e+06,0
4.275e+06,4.2825e+06,0
4.2825e+06,4.29e+06,0
4.29e+06,4.2975e+06,0
4.2975e+06,4.305e+06,0
4.305e+06,4.3125e+06,0
4.3125e+06,4.32e+06,0
4.32e+06,4.3275e+06,0
4.3275e+06,4.335e+06,0
4.335e+06,4.3425e+06,0
4.3425e+06,4.35e+06,0
4.35e+06,4.3575e+06,0
4.3575e+06,4.365e+06,0
4.365e+06,4.3725e+06,0
4.3725e+06,4.38e+06,0
4.38e+06,4.3875e+06,0
4.3875e+06,4.395e+06,0
4.395e+06,4.4025e+06,0
4.4025e+06,4.41e+06,0
4.41e+06,4.4175e+06,0
4.4175e+06,4.425e+06,0
4.425e+06,4.4325e+06,0
4.4325e+06,4.44e+06,0
4.44e+06,4.4475e+06,0
4.4475e+06,4.455e+06,0
4.455e+06,4.4625e+06,0
4.4625e+06,4.47e+06,0
4.47e+06,4.4775e+06,0
4.4775e+06,4.485e+06,0
4.485e+06,4.4925e+06,0
4.4925e+06,4.5e+06,0
4.5e+06,4.5075e+06,0
4.5075e+06,4.515e+06,0
4.515e+06,4.5225e+06,0
4.5225e+06,4.53e+06,0
4.53e+06,4.5375e+06,0
4.5375e+06,4.545e+06,0
4.545e+06,4.5525e+06,0
4.5525e+06,4.56e+06,0
4.56e+06,4.5675e+06,0
4.5675e+06,4.575e+06,0
4.575e+06,4.5825e+06,0
4.5825e+06,4.59e+06,0
4.59e+06,4.5975e+06,0
4.5975e+06,4.605e+06,0
4.605e+06,4.6125e+06,0
4.6125e+06,4.62e+06,0
4.62e+06,4.6275e+06,0
4.6275e+06,4.635e+06,0
4.635e+06,4.6425e+06,0
4.6425e+06,4.65e+06,0
4.65e+06,4.6575e+06,0
4.6575e+06,4.665e+06,0
4.665e+06,4.6725e+06,0
4.6725e+06,4.68e+06,0
4.68e+06,4.6875e+06,0
4.6875e+06,4.695e+06,0
4.695e+06,4.7025e+06,0
4.7025e+06,4.71e+06,0
4.71e+06,4.7175e+06,0
4.7175e+06,4.725e+06,0
4.725e+06,4.7325e+06,0
4.7325e+06,4.74e+06,0
4.74e+06,4.7475e+06,0
4.7475e+06,4.755e+06,0
4.755e+06,4.7625e+06,0
4.7625e+06,4.77e+06,0
4.77e+06,4.7775e+06,0
4.7775e+06,4.785e+06,0
4.785e+06,4.7925e+06,0
4.7925e+06,4.8e+06,0
4.8e+06,4.8075e+06,0
4.8075e+06,4.815e+06,0
4.815e+06,4.8225e+06,0
4.8225e+06,4.83e+06,0
4.83e+06,4.8375e+06,0
4.8375e+06,4.845e+06,0
4.845e+06,4.8525e+06,0
4.8525e+06,4.86e+06,0
4.86e+06,4.8675e+06,0
4.8675e+06,4.875e+06,0
4.875e+06,4.8825e+06,0
4.8825e+06,4.89e+06,0
4.89e+06,4.8975e+06,0
4.8975e+06,4.905e+06,0
4.905e+06,4.9125e+06,0
4.9125e+06,4.92e+06,0
4.92e+06,4.9275e+06,0
4.9275e+06,4.935e+06,0
4.935e+06,4.9425e+06,0
4.9425e+06,4.95e+06,0
4.95e+06,4.9575e+06,0
4.9575e+06,4.965e+06,0
4.965e+06,4.9725e+06,0
4.9725e+06,4.98e+06,0
4.98e+06,4.9875e+06,0
4.9875e+06,4.995e+06,0
4.995e+06,5.0025e+06,0
5.0025e+06,5.01e+06,0
5.01e+06,5.0175e+06,0
5.0175e+06,5.025e+06,0
5.025e+06,5.0325e+06,0
5.0325e+06,5.04e+06,0
5.04e+06,5.0475e+06,0
5.0475e+06,5.055e+06,0
5.055e+06,5.0625e+06,0
5.0625e+06,5.07e+06,0
5.07e+06,5.0775e+06,0
5.0775e+06,5.085e+06,0
5.085e+06,5.0925e+06,0
5.0925e+06,5.1e+06,0
5.1e+06,5.1075e+06,0
5.1075e+06,5.115e+06,0
5.115e+06,5.1225e+06,0
5.1225e+06,5.13e+06,0
5.13e+06,5.1375e+06,0
5.1375e+06,5.145e+06,0
5.145e+06,5.1525e+06,0
5.1525e+06,5.16e+06,0
5.16e+06,5.1675e+06,0
5.1675e+06,5.175e+06,0
5.175e+06,5.1825e+06,0
5.1825e+06,5.19e+06,0
5.19e+06,5.1975e+06,0
5.1975e+06,5.205e+06,0
5.205e+06,5.2125e+06,0
5.2125e+06,5.22e+06,0
5.22e+06,5.2275e+06,0
5.2275e+06,5.235e+06,0
5.235e+06,5.2425e+06,0
5.2425e+06,5.25e+06,0
5.25e+06,5.2575e+06,0
5.2575e+06,5.265e+06,0
5.265e+06,5.2725e+06,0
5.2725e+06,5.28e+06,0
5.28e+06,5.2875e+06,0
5.2875e+06,5.295e+06,0
5.295e+06,5.3025e+06,0
5.3025e+06,5.31e+06,0
5.31e+06,5.3175e+06,0
5.3175e+06,5.325e+06,0
5.325e+06,5.3325e+06,0
5.3325e+06,5.34e+06,0
5.34e+06,5.3475e+06,0
5.3475e+06,5.355e+06,0
5.355e+06,5.3625e+06,0
5.3625e+06,5.37e+06,0
5.37e+06,5.3775e+06,0
5.3775e+06,5.385e+06,0
5.385e+06,5.3925e+06,0
5.3925e+06,5.4e+06,0
5.4e+06,5.4075e+06,0
5.4075e+06,5.415e+06,0
5.415e+06,5.4225e+06,0
5.4225e+06,5.43e+06,0
5.43e+06,5.4375e+06,0
5.4375e+06,5.445e+06,0
5.445e+06,5.4525e+06,0
5.4525e+06,5.46e+06,0
5.46e+06,5.4675e+06,0
5.4675e+06,5.475e+06,0
5.475e+06,5.4825e+06,0
5.4825e+06,5.49e+06,0
5.49e+06,5.4975e+06,0
5.4975e+06,5.505e+06,0
5.505e+06,5.5125e+06,0
5.5125e+06,5.52e+06,0
5.52e+06,5.5275e+06,0
5.5275e+06,5.535e+06,0
5.535e+06,5.5425e+06,0
5.5425e+06,5.55e+06,0
5.55e+06,5.5575e+06,0
5.5575e+06,5.565e+06,0
5.565e+06,5.5725e+06,0
5.5725e+06,5.58e+06,0
5.58e+06,5.5875e+06,0
5.5875e+06,5.595e+06,0
5.595e+06,5.6025e+06,0
5.6025e+06,5.61e+06,0
5.61e+06,5.6175e+06,0
5.6175e+06,5.625e+06,0
5.625e+06,5.6325e+06,0
5.6325e+06,5.64e+06,0
5.64e+06,5.6475e+06,0
5.6475e+06,5.655e+06,0
5.655e+06,5.6625e+06,0
5.6625e+06,5.67e+06,0
5.67e+06,5.6775e+06,0
5.6775e+06,5.685e+06,0
5.685e+06,5.6925e+06,0
5.6925e+06,5.7e+06,0
5.7e+06,5.7075e+06,0
5.7075e+06,5.715e+06,0
5.715e+06,5.7225e+06,0
5.7225e+06,5.73e+06,0
5.73e+06,5.7375e+06,0
5.7375e+06,5.745e+06,0
5.745e+06,5.7525e+06,0
5.7525e+06,5.76e+06,0
5.76e+06,5.7675e+06,0
5.7675e+06,5.775e+06,0
5.775e+06,5.7825e+06,0
5.7825e+06,5.79e+06,0
5.79e+06,5.7975e+06,0
5.7975e+06,5.805e+06,0
5.805e+06,5.8125e+06,0
5.8125e+06,5.82e+06,0
5.82e+06,5.8275e+06,0
5.8275e+06,5.835e+06,0
5.835e+06,5.8425e+06,0
5.8425e+06,5.85e+06,0
5.85e+06,5.8575e+06,0
5.8575e+06,5.865e+06,0
5.865e+06,5.8725e+06,0
5.8725e+06,5.88e+06,0
5.88e+06,5.8875e+06,0
5.8875e+06,5.895e+06,0
5.895e+06,5.9025e+06,0
5.9025e+06,5.91e+06,0
5.91e+06,5.9175e+06,0
5.9175e+06,5.925e+06,0
5.925e+06,5.9325e+06,0
5.9325e+06,5.94e+06,0
5.94e+06,5.9475e+06,0
5.9475e+06,5.955e+06,0
5.955e+06,5.9625e+06,0
5.9625e+06,5.97e+06,0
5.97e+06,5.9775e+06,0
5.9775e+06,5.985e+06,0
5.985e+06,5.9925e+06,0
5.9925e+06,6e+06,0
6e+06,6.0075e+06,0
6.0075e+06,6.015e+06,0
6.015e+06,6.0225e+06,0
6.0225e+06,6.03e+06,0
6.03e+06,6.0375e+06,0
6.0375e+06,6.045e+06,0
6.045e+06,6.0525e+06,0
6.0525e+06,6.06e+06,0
6.06e+06,6.0675e+06,0
6.0675e+06,6.075e+06,0
6.075e+06,6.0825e+06,0
6.0825e+06,6.09e+06,0
6.09e+06,6.0975e+06,0
6.0975e+06,6.105e+06,0
6.105e+06,6.1125e+06,0
6.1125e+06,6.12e+06,0
6.12e+06,6.1275e+06,0
6.1275e+06,6.135e+06,0
6.135e+06,6.1425e+06,0
6.1425e+06,6.15e+06,0
6.15e+06,6.1575e+06,0
6.1575e+06,6.165e+06,0
6.165e+06,6.1725e+06,0
6.1725e+06,6.18e+06,0
6.18e+06,6.1875e+06,0
6.1875e+06,6.195e+06,0
6.195e+06,6.2025e+06,0
6.2025e+06,6.21e+06,0
6.21e+06,6.2175e+06,0
6.2175e+06,6.225e+06,0
6.225e+06,6.2325e+06,0
6.2325e+06,6.24e+06,0
6.24e+06,6.2475e+06,0
6.2475e+06,6.255e+06,0
6.255e+06,6.2625e+06,0
6.2625e+06,6.27e+06,0
6.27e+06,6.2775e+06,0
6.2775e+06,6.285e+06,0
6.285e+06,6.2925e+06,0
